City_name,Hospital_name,Hospital_url,Telephone,Address
Buffalo,Animal Pain Management Center,http://www.findalocalvet.com/Profiles/Animal-Pain-Management-Center.aspx,(716) 839-1100,"2217 Kensington Ave  ,Snyder,NY,14226"
Cleveland,Lyndhurst Animal Clinic,http://www.findalocalvet.com/Profiles/Lyndhurst-Animal-Clinic.aspx,(440) 449-6644,"5387 Mayfield Rd,Lyndhurst,OH,44124"
Cleveland,Animal Hospital-Fairview Park,http://www.findalocalvet.com/Profiles/Animal-Hospital-Fairview-Park.aspx,,"4480 W 220th St,Cleveland,OH,44126"
Chicago,Paws Chicago Spay-Neuter,http://www.findalocalvet.com/Profiles/Paws-Chicago-Spay-Neuter.aspx,,"3516 W 26th St,Chicago,IL,60623"
Buffalo,Blue Cross Small Animal Clinic,http://www.findalocalvet.com/Profiles/Blue-Cross-Small-Animal-Clinic.aspx,(716) 832-2800,"3921 Main St,Buffalo,NY,14226"
Buffalo,Harris Hill Animal Hospital,http://www.findalocalvet.com/Profiles/Harris-Hill-Animal-Hospital.aspx,(716) 634-1000,"8470 Main St,Williamsville,NY,14221"
Charlotte,Independence Veterinary Clinic,http://www.findalocalvet.com/Profiles/Independence-Veterinary-Clinic.aspx,(704) 841-1313,"2328 Crownpoint Executive Drive,Charlotte,NC,28227"
Charlotte,Cotswold Animal Hospital,http://www.findalocalvet.com/Profiles/Cotswold-Animal-Hospital.aspx,(704) 365-3787,"401 S Sharon Amity Rd, Suite A,Charlotte,NC,28211"
Charlotte,Atrium Animal Hospital,http://www.findalocalvet.com/Profiles/Atrium-Animal-Hospital.aspx,(704) 542-2000,"6520 Mcmahan Dr,Charlotte,NC,28226"
Miami,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital50.aspx,,"8241 W Flagler St # B,Miami,FL,33144"
Miami,Pet Care Clinic of Doral,http://www.findalocalvet.com/Profiles/Pet-Care-Clinic-of-Doral.aspx,(305) 477-7387,"9851 NW 58th St, No. 111,Doral,FL,33178"
Minneapolis,Veterinary Ophthalmology Spec,http://www.findalocalvet.com/Profiles/Veterinary-Ophthalmology-Spec.aspx,(952) 929-8299,"4053 Highway 7,Minneapolis,MN,55416"
Miami,Brickell Animal Hospital,http://www.findalocalvet.com/Profiles/Brickell-Animal-Hospital.aspx,(305) 933-5581,"130 Sw 8th St,Miami,FL,33130"
Miami,Trail Animal Hospital,http://www.findalocalvet.com/Profiles/Trail-Animal-Hospital.aspx,(305) 261-0793,"6464 Sw 8th St,West Miami,FL,33144"
Miami,Animal General Hospital,http://www.findalocalvet.com/Profiles/Animal-General-Hospital3.aspx,(305) 887-1764,"7390 NW 74th Street,Medley,FL,33166"
Miami,South Kendall Animal Hospital,http://www.findalocalvet.com/Profiles/South-Kendall-Animal-Hospital.aspx,(305) 238-2030,"9501 SW 160th St,Miami,FL,33157"
Miami,Doral Center Animal Clinic of Miami,http://www.findalocalvet.com/Profiles/Doral-Center-Animal-Clinic-of-Miami.aspx,(305) 598-1234,"9400 NW 58th Street,Doral,FL,33178"
Miami,Kendall Animal Clinic,http://www.findalocalvet.com/Profiles/Kendall-Animal-Clinic.aspx,(305) 274-6434,"10521 N Kendall Dr,Miami,FL,33176"
Buffalo,Ellicott Small Animal Hospital,http://www.findalocalvet.com/Profiles/Ellicott-Small-Animal-Hospital.aspx,(716) 852-8276,"517 Ellicott St,Buffalo,NY,14203"
Miami,South Miami Animal Clinic,http://www.findalocalvet.com/Profiles/South-Miami-Animal-Clinic.aspx,(305) 667-7238,"6100 S Dixie Hwy,South Miami,FL,33143"
Miami,Old Cutler Animal Clinic,http://www.findalocalvet.com/Profiles/Old-Cutler-Animal-Clinic.aspx,(305) 251-6151,"20205 Franjo Rd,Cutler Bay,FL,33189"
Charlotte,Carolina Veterinary Speclst,http://www.findalocalvet.com/Profiles/Carolina-Veterinary-Speclst.aspx,,"2225 Township Rd,Charlotte,NC,28273"
Charlotte,Park Cedar Animal Hospital Pa,http://www.findalocalvet.com/Profiles/Park-Cedar-Animal-Hospital-Pa.aspx,,"10709 Kettering Dr,Charlotte,NC,28226"
Buffalo,The Animal Hospitable Veterinary Clinic,http://www.findalocalvet.com/Profiles/The-Animal-Hospitable-Veterinary-Clinic.aspx,(716) 634-2240,"7780 Transit Road,Williamsville,NY,14221"
Charlotte,Hickory Grove Animal Hospital,http://www.findalocalvet.com/Profiles/Hickory-Grove-Animal-Hospital.aspx,(704) 563-5858,"5450 N Sharon Amity Road,Charlotte,NC,28215"
Charlotte,Monroe Road Animal Hospital,http://www.findalocalvet.com/Profiles/Monroe-Road-Animal-Hospital.aspx,(704) 333-3336,"3736 Monroe Rd,Charlotte,NC,28205"
Charlotte,Nicks Veterinary Hospital,http://www.findalocalvet.com/Profiles/Nicks-Veterinary-Hospital.aspx,,"3100 S Tryon St,Charlotte,NC,28217"
Louisville,Stonefield Veterinary Assoc,http://www.findalocalvet.com/Profiles/Stonefield-Veterinary-Assoc.aspx,,"203 Moser Rd,Louisville,KY,40223"
Louisville,Fairleigh Pet Center,http://www.findalocalvet.com/Profiles/Fairleigh-Pet-Center.aspx,(502) 451-6655,"1212 Bardstown Rd,Louisville,KY,40204"
Charlotte,Buckley Animal Hospital PC,http://www.findalocalvet.com/Profiles/Buckley-Animal-Hospital-PC.aspx,,"8316 Pineville Matthews Rd 805,Charlotte,NC,28226"
Louisville,"Cheri's Critter Care, LLC",http://www.findalocalvet.com/Profiles/Cheris-Critter-Care-LLC.aspx,(502) 526-7387,"12123 Shelbyville Rd,Louisville,KY,40243"
Charlotte,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital31.aspx,,"8116 University City Blvd,Charlotte,NC,28213"
Louisville,Davis Animal Clinic,http://www.findalocalvet.com/Profiles/Davis-Animal-Clinic.aspx,,"8526 Preston Hwy,Okolona,KY,40219"
Louisville,Animal Emergency Ctr,http://www.findalocalvet.com/Profiles/Animal-Emergency-Ctr.aspx,,"3321 Red Roof Inn Pl,Louisville,KY,40218"
Louisville,VETERINARY ASSOCIATES STONEFIELD,http://www.findalocalvet.com/Profiles/VETERINARY-ASSOCIATES-STONEFIELD.aspx,(502) 245-7863,"203 Moser Road,Louisville,KY,40223"
Louisville,Doerr Animal Clinic,http://www.findalocalvet.com/Profiles/Doerr-Animal-Clinic.aspx,,"2050 Herr Ln,Louisville,KY,40222"
Louisville,Cat Clinic of Louisville,http://www.findalocalvet.com/Profiles/Cat-Clinic-of-Louisville.aspx,,"627 Baxter Ave,Louisville,KY,40204"
Louisville,Breckenridge Animal Hospital,http://www.findalocalvet.com/Profiles/Breckenridge-Animal-Hospital.aspx,,"3451 Breckenridge Ln,Louisville,KY,40220"
Louisville,Iroquois Animal Clinic,http://www.findalocalvet.com/Profiles/Iroquois-Animal-Clinic.aspx,,"5017 S 3rd St,Louisville,KY,40214"
Louisville,Taylorsville Road Animal Hosp,http://www.findalocalvet.com/Profiles/Taylorsville-Road-Animal-Hosp.aspx,,"2804 Patti Ln,Jeffersontown,KY,40299"
Louisville,KIH Vet Ctr,http://www.findalocalvet.com/Profiles/KIH-Vet-Ctr.aspx,,"1347 S 3rd St,Louisville,KY,40208"
Charlotte,Archdale Animal Hospital PA,http://www.findalocalvet.com/Profiles/Archdale-Animal-Hospital-PA.aspx,,"1319 Archdale Dr,Charlotte,NC,28217"
Louisville,House Calls for House Pets,http://www.findalocalvet.com/Profiles/House-Calls-for-House-Pets.aspx,,"156 Chenoweth Ln,St Matthews,KY,40207"
Louisville,Stony Brook Animal Hospital,http://www.findalocalvet.com/Profiles/Stony-Brook-Animal-Hospital.aspx,,"4600 Taylorsville Rd,Louisville,KY,40220"
Louisville,Eastpoint Veterinary Clinic,http://www.findalocalvet.com/Profiles/Eastpoint-Veterinary-Clinic.aspx,(502) 253-1151,"13300 Magisterial Drive,Louisville,KY,40223"
Charlotte,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital30.aspx,,"14137 Rivergate Pkwy,Charlotte,NC,28273"
Louisville,Anchorage Animal Hospital,http://www.findalocalvet.com/Profiles/Anchorage-Animal-Hospital.aspx,,"12317 Old Lagrange Rd,Louisville,KY,40245"
Louisville,Chenoweth Animal Hospital,http://www.findalocalvet.com/Profiles/Chenoweth-Animal-Hospital.aspx,(502) 893-5533,"3624 Frankfort Ave,Louisville,KY,40207"
Louisville,Auburndale Animal Hospital,http://www.findalocalvet.com/Profiles/Auburndale-Animal-Hospital.aspx,,"7136 Southside Dr,Louisville,KY,40214"
Louisville,Fegenbush Lane Animal Clinic,http://www.findalocalvet.com/Profiles/Fegenbush-Lane-Animal-Clinic.aspx,,"7816 Outer Loop,Louisville,KY,40228"
Louisville,Jefferson Animal Hospital,http://www.findalocalvet.com/Profiles/Jefferson-Animal-Hospital2.aspx,,"2404 Bardstown Rd,Louisville,KY,40205"
Louisville,Lyndon Animal Clinic,http://www.findalocalvet.com/Profiles/Lyndon-Animal-Clinic.aspx,,"1000 Lyndon Ln,Louisville,KY,40222"
Louisville,Dixie Animal Hospital,http://www.findalocalvet.com/Profiles/Dixie-Animal-Hospital.aspx,,"9428 Dixie Hwy,Valley Station,KY,40272"
Chicago,Chicago Center for Veterinary Medicine,http://www.findalocalvet.com/Profiles/Chicago-Center-for-Veterinary-Medicine.aspx,(312) 226-2588,"2242 W Harrison St,  Ste 101,Chicago,IL,60612"
Louisville,Goose Creek Animal Clinic,http://www.findalocalvet.com/Profiles/Goose-Creek-Animal-Clinic.aspx,,"9406 Blossom Ln,Louisville,KY,40241"
Louisville,Seneca Animal Hospital,http://www.findalocalvet.com/Profiles/Seneca-Animal-Hospital2.aspx,,"2706 Taylorsville Rd,Louisville,KY,40205"
Chicago,Roscoe Village Animal Hospital,http://www.findalocalvet.com/Profiles/Roscoe-Village-Animal-Hospital.aspx,(773) 549-3131,"3131 N Clybourn Ave,Chicago,IL,60618"
Chicago,Integrative Pet Care,http://www.findalocalvet.com/Profiles/Integrative-Pet-Care.aspx,(773) 269-2964,"2520 W Armitage Ave,Chicago,IL,60647"
Chicago,Gold Coast Animal Hospital,http://www.findalocalvet.com/Profiles/Gold-Coast-Animal-Hospital.aspx,(312) 337-7387,"225 W Division St,Chicago,HI,60610"
Chicago,Marquette Animal Hospital,http://www.findalocalvet.com/Profiles/Marquette-Animal-Hospital.aspx,,"4227 W 63rd St,Chicago,IL,60629"
Chicago,Best Friends Veterinary Center,http://www.findalocalvet.com/Profiles/Best-Friends-Veterinary-Center.aspx,(773) 267-0086,"4054 W Peterson Ave,Chicago,IL,60646"
Chicago,West Wrigley Animal Hospital LLC,http://www.findalocalvet.com/Profiles/West-Wrigley-Animal-Hospital-LLC.aspx,(773) 528-8387,"3416 N Ashland Ave,Chicago,IL,60657"
Chicago,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital10.aspx,,"2665 N Elston Ave,Chicago,IL,60647"
Chicago,Blum Animal Hospital,http://www.findalocalvet.com/Profiles/Blum-Animal-Hospital.aspx,(773) 327-4446,"3219 N Clark St, #1,Chicago,IL,60657"
Chicago,Jefferson Park Animal Hosp,http://www.findalocalvet.com/Profiles/Jefferson-Park-Animal-Hosp.aspx,,"4490 W Lawrence Ave,Chicago,IL,60630"
Chicago,Cat Hospital of Chicago,http://www.findalocalvet.com/Profiles/Cat-Hospital-of-Chicago.aspx,,"2851 W Irving Park Rd,Chicago,IL,60618"
Chicago,North Center Animal Hospital,http://www.findalocalvet.com/Profiles/North-Center-Animal-Hospital.aspx,(773) 327-5050,"1808 W Addison St,Chicago,IL,60613"
Chicago,Diversey Animal Hospital,http://www.findalocalvet.com/Profiles/Diversey-Animal-Hospital.aspx,,"5540 W Diversey Ave,Chicago,IL,60639"
Chicago,Woodlawn Animal Hospital,http://www.findalocalvet.com/Profiles/Woodlawn-Animal-Hospital.aspx,,"6523 S King Dr,Chicago,IL,60637"
Cincinnati,Beechmont Pet Grooming,http://www.findalocalvet.com/Profiles/Beechmont-Pet-Grooming.aspx,,"6400 Salem Rd,Cincinnati,OH,45230"
Cincinnati,Animal House Calls,http://www.findalocalvet.com/Profiles/Animal-House-Calls.aspx,(513) 598-8584,"4299 Rybolt Road,Cincinnati,OH,45248"
Cincinnati,David C Cortman DVM,http://www.findalocalvet.com/Profiles/David-C-Cortman-DVM.aspx,,"11440 Winton Rd,Cincinnati,OH,45240"
Cincinnati,Grady Veterinary Hospital,http://www.findalocalvet.com/Profiles/Grady-Veterinary-Hospital.aspx,(513) 931-8675,"9255 Winton Road,Cincinnati,OH,45231"
Chicago,Milwaukee Animal Hospital,http://www.findalocalvet.com/Profiles/Milwaukee-Animal-Hospital.aspx,,"3383 N Milwaukee Ave,Chicago,IL,60641"
Chicago,Escanaba Animal Hospital,http://www.findalocalvet.com/Profiles/Escanaba-Animal-Hospital.aspx,(773) 375-2433,"9333 S Escanaba Ave,Chicago,IL,60617"
Cincinnati,Mariemont Veterinary Clinic,http://www.findalocalvet.com/Profiles/Mariemont-Veterinary-Clinic.aspx,,"6892 Murray Ave,Cincinnati,OH,45227"
Cincinnati,Peach Grove Animal Hospital,http://www.findalocalvet.com/Profiles/Peach-Grove-Animal-Hospital.aspx,,"5636 Springdale Rd,Cincinnati,OH,45251"
Cincinnati,Cincinnati Animal Referra & Emergency Care Center,http://www.findalocalvet.com/Profiles/Cincinnati-Animal-Referra-Emergency-Care-Center.aspx,(513) 530-0911,"6995 East Kemper Rd.,Cincinnati,OH,45249"
Cincinnati,VCA Village Animal Hospital,http://www.findalocalvet.com/Profiles/VCA-Village-Animal-Hospital.aspx,,"9520 Montgomery Rd,Cincinnati,OH,45242"
Cincinnati,Animal Hospital-Hamilton Ave,http://www.findalocalvet.com/Profiles/Animal-Hospital-Hamilton-Ave.aspx,,"11808 Hamilton Ave,Cincinnati,OH,45231"
Cincinnati,Deer Park Veterinary Hospital,http://www.findalocalvet.com/Profiles/Deer-Park-Veterinary-Hospital.aspx,(513) 791-8550,"4380 E Galbraith Rd,Cincinnati,OH,45236"
Mesa,Arizona Exotic Animal Hospital,http://www.findalocalvet.com/Profiles/Arizona-Exotic-Animal-Hospital.aspx,(866) 989-5890,"744 N Center St,Mesa,AZ,85201"
Mesa,Tri City East Veterinary Hospital,http://www.findalocalvet.com/Profiles/Tri-City-East-Veterinary-Hospital.aspx,(480) 830-2873,"4331 E Broadway Rd,Mesa,AZ,85206"
Cincinnati,Western Hills Animal Hospital,http://www.findalocalvet.com/Profiles/Western-Hills-Animal-Hospital.aspx,,"5500 Glenway Ave,Cincinnati,OH,45238"
Mesa,Family Vet Care of Mesa,http://www.findalocalvet.com/Profiles/Family-Vet-Care-of-Mesa.aspx,,"1901 E Southern Ave,Mesa,AZ,85204"
Mesa,Noe's Ark Animal Clinic,http://www.findalocalvet.com/Profiles/Noes-Ark-Animal-Clinic.aspx,,"717 N Lindsay Rd,Mesa,AZ,85213"
Los Angeles,Cahuenga Pet Hospital,http://www.findalocalvet.com/Profiles/Cahuenga-Pet-Hospital.aspx,(323) 462-0660,"825 N Cahuenga Blvd,Los Angeles,CA,90038"
Chicago,Animal Ark Veterinary Clinic,http://www.findalocalvet.com/Profiles/Animal-Ark-Veterinary-Clinic.aspx,(773) 442-6500,"3235 N Kedzie Ave,Chicago,IL,60618"
Los Angeles,North Figueroa Animal Hospital,http://www.findalocalvet.com/Profiles/North-Figueroa-Animal-Hospital.aspx,(323) 258-8068,"5550 N Figueroa St,Los Angeles,CA,90042"
Cincinnati,Towne Square Animal Clinic,http://www.findalocalvet.com/Profiles/Towne-Square-Animal-Clinic.aspx,(513) 793-1875,"9401 Towne Square Avenue,Cincinnati,OH,45242"
Los Angeles,Pico Blvd Pet Hospital,http://www.findalocalvet.com/Profiles/Pico-Blvd-Pet-Hospital.aspx,(310) 271-6186,"8679 West Pico Blvd,Los Angeles,CA,90035"
Los Angeles,VCA Petville Animal Hospital,http://www.findalocalvet.com/Profiles/VCA-Petville-Animal-Hospital.aspx,,"12108 Venice Blvd,Los Angeles,CA,90066"
Los Angeles,Pasternak Veterinary Center,http://www.findalocalvet.com/Profiles/Pasternak-Veterinary-Center.aspx,(310) 268-2275,"2038 S Sepulveda Blvd,West Los Angeles,CA,90025"
Los Angeles,Animal Specialty Group Incorporated,http://www.findalocalvet.com/Profiles/Animal-Specialty-Group-Incorporated.aspx,(818) 244-7977,"4641 Colorado Blvd,Los Angeles,CA,90041"
Los Angeles,Hollywood Cat & Dog Animal,http://www.findalocalvet.com/Profiles/Hollywood-Cat-Dog-Animal.aspx,,"1146 N La Brea Ave,West Hollywood,CA,90038"
Los Angeles,Rancho Park Veterinary Clinic,http://www.findalocalvet.com/Profiles/Rancho-Park-Veterinary-Clinic.aspx,(310) 474-3398,"10585 W. Pico Blv,West Los Angeles,CA,90064"
Los Angeles,Center Sinai Animal Hospital,http://www.findalocalvet.com/Profiles/Center-Sinai-Animal-Hospital.aspx,(310) 559-3770,"10737 Venice Blvd,Los Angeles,CA,90034"
Mesa,Comet Veterinary Hospital,http://www.findalocalvet.com/Profiles/Comet-Veterinary-Hospital.aspx,(480) 779-9976,"2824 N Power Rd, Ste 106,Mesa,AZ,85215"
Memphis,McGehee Clinic for Animals,http://www.findalocalvet.com/Profiles/McGehee-Clinic-for-Animals.aspx,(901) 682-5684,"712 Mount Moriah Road,Memphis,TN,38117"
Memphis,Raines Road Animal Hospital,http://www.findalocalvet.com/Profiles/Raines-Road-Animal-Hospital.aspx,(901) 396-7641,"1127 E Raines Rd,Memphis,TN,38116"
Memphis,Pet Care Professionals,http://www.findalocalvet.com/Profiles/Pet-Care-Professionals.aspx,(901) 324-0202,"2651 Union Avenue Extended,Memphis,TN,38112"
Memphis,Western Veterinarian,http://www.findalocalvet.com/Profiles/Western-Veterinarian.aspx,,"4605 Hickory Hill Rd,Memphis,TN,38141"
Memphis,Parkway Village Companion Anml,http://www.findalocalvet.com/Profiles/Parkway-Village-Companion-Anml.aspx,,"3855 S Perkins Rd,Memphis,TN,38118"
Mesa,1st Emergency Pet Care,http://www.findalocalvet.com/Profiles/1st-Emergency-Pet-Care.aspx,(480) 924-1123,"1423 S Higley Rd,Mesa,AZ,85206"
Memphis,Petvax Complete Care Ctr,http://www.findalocalvet.com/Profiles/Petvax-Complete-Care-Ctr.aspx,,"6963 US Highway 70,Bartlett,TN,38133"
Memphis,Germanwood Animal Hospital,http://www.findalocalvet.com/Profiles/Germanwood-Animal-Hospital.aspx,,"7245 Winchester Rd,Memphis,TN,38125"
Cincinnati,VCA Tennessee Avenue Animal,http://www.findalocalvet.com/Profiles/VCA-Tennessee-Avenue-Animal.aspx,,"1381 Tennessee Ave,Cincinnati,OH,45229"
Memphis,Noah's Ark,http://www.findalocalvet.com/Profiles/Noahs-Ark.aspx,,"5712 Stage Rd,Memphis,TN,38134"
Memphis,Angel Care Cancer Clinic-Anmls,http://www.findalocalvet.com/Profiles/Angel-Care-Cancer-Clinic-Anmls.aspx,,"6923 Stage Rd,Bartlett,TN,38133"
Memphis,Family Veterinary Practice,http://www.findalocalvet.com/Profiles/Family-Veterinary-Practice2.aspx,,"5712 Stage Rd,Bartlett,TN,38134"
Los Angeles,Melrose La Brea Animal Hospital,http://www.findalocalvet.com/Profiles/Melrose-La-Brea-Animal-Hospital.aspx,(323) 937-5120,"7116 Melrose Avenue,Los Angeles,CA,90046"
Memphis,Mobilevet Memphis,http://www.findalocalvet.com/Profiles/Mobilevet-Memphis.aspx,(901) 569-3683,"PO Box 240543,Memphis,TN,38124"
Memphis,Animal Emergency Ctr Pc,http://www.findalocalvet.com/Profiles/Animal-Emergency-Ctr-Pc.aspx,,"3767 Summer Ave,Memphis,TN,38122"
Memphis,Utopia Animal Hospital,http://www.findalocalvet.com/Profiles/Utopia-Animal-Hospital.aspx,(901) 746-8758,"1157 Madison Avenue,Memphis,TN,38104"
Memphis,Avian & Exotic Medical Prctce,http://www.findalocalvet.com/Profiles/Avian-Exotic-Medical-Prctce.aspx,,"1010 S Yates Rd,Memphis,TN,38119"
Memphis,Memphis Animal Clinic,http://www.findalocalvet.com/Profiles/Memphis-Animal-Clinic.aspx,(901) 272-7411,"733 E Parkway S,Memphis,TN,38104"
Memphis,Downtown Animal Hospital,http://www.findalocalvet.com/Profiles/Downtown-Animal-Hospital.aspx,,"347 N 3rd St,Memphis,TN,38105"
Memphis,Yale Road Animal Hospital,http://www.findalocalvet.com/Profiles/Yale-Road-Animal-Hospital.aspx,,"4418 Yale Rd,Memphis,TN,38128"
Miami,Aventura Animal Hospital,http://www.findalocalvet.com/Profiles/Aventura-Animal-Hospital.aspx,(305) 933-3647,"19101 Biscayne Blvd,Miami,FL,33180"
Miami,Animal Health & Rehabilitation Center,http://www.findalocalvet.com/Profiles/Animal-Health-Rehabilitation-Center.aspx,(305) 665-3526,"7535 SW 62nd Ave,South Miami,FL,33143"
Miami,Miami Veterinary Internists,http://www.findalocalvet.com/Profiles/Miami-Veterinary-Internists.aspx,,"6394 S Dixie Hwy,South Miami,FL,33143"
Miami,South Kendall Animal Clinic & Hospital,http://www.findalocalvet.com/Profiles/South-Kendall-Animal-Clinic-Hospital.aspx,(786) 619-1970,"9501 Sw 160th St,Miami,FL,33157"
Memphis,Parkway Village Companion Animal Hospital,http://www.findalocalvet.com/Profiles/Parkway-Village-Companion-Animal-Hospital.aspx,(901) 363-4077,"3855 S Perkins Rd,Memphis,TN,38118"
Miami,Smiling Pets Mobile Vet,http://www.findalocalvet.com/Profiles/Smiling-Pets-Mobile-Vet.aspx,(305) 754-0844,"7310 Biscayne Blvd,Miami,FL,33138"
Miami,Country Walk Veterinary Ctr,http://www.findalocalvet.com/Profiles/Country-Walk-Veterinary-Ctr.aspx,,"14421 Country Walk Dr,Miami,FL,33186"
Miami,Katarina Boros DVM,http://www.findalocalvet.com/Profiles/Katarina-Boros-DVM.aspx,,"1900 Sans Souci Blvd # 403,North Miami,FL,33181"
Miami,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital49.aspx,,"3101 N Miami Ave # 101,Miami,FL,33127"
Miami,Paradise Animal Center,http://www.findalocalvet.com/Profiles/Paradise-Animal-Center.aspx,(305) 387-0841,"16784 North Kendall Drive,Miami,FL,33196"
Miami,Silver BLUFF Animal Clinic,http://www.findalocalvet.com/Profiles/Silver-BLUFF-Animal-Clinic.aspx,(305) 859-7979,"2515 SW 27th Ave,Miami,FL,33133"
Miami,Sky Lake Animal Hospital,http://www.findalocalvet.com/Profiles/Sky-Lake-Animal-Hospital.aspx,(305) 931-2113,"2645 Miami Gardens Drive,Miami,FL,33180"
Miami,Aec Animal Emergency Clinic,http://www.findalocalvet.com/Profiles/Aec-Animal-Emergency-Clinic.aspx,(305) 251-2096,"8429 Sw 132nd St,Miami,FL,33156"
Miami,Avian & Exotic Animal Medical Center,http://www.findalocalvet.com/Profiles/Avian-Exotic-Animal-Medical-Center.aspx,(305) 234-2473,"12125 S Dixie Hwy,Miami,FL,33156"
Miami,Eureka Animal Clinic,http://www.findalocalvet.com/Profiles/Eureka-Animal-Clinic.aspx,(305) 253-6754,"11326 SW 184th St,Miami,FL,33157"
Miami,Coconut Grove Animal Clinic,http://www.findalocalvet.com/Profiles/Coconut-Grove-Animal-Clinic.aspx,(305) 448-2123,"3200 Grand Ave,Miami,FL,33133"
Miami,Vet Home Express,http://www.findalocalvet.com/Profiles/Vet-Home-Express.aspx,(954) 243-0269,"20533 Biscayne Blvd.,Aventura,FL,33180"
Miami,Arch Creek Animal Clinic,http://www.findalocalvet.com/Profiles/Arch-Creek-Animal-Clinic.aspx,,"15090 Biscayne Blvd,North Miami,FL,33181"
Miami,Tropical Park Animal Hospital,http://www.findalocalvet.com/Profiles/Tropical-Park-Animal-Hospital.aspx,,"2330 Ludlam Rd,Miami,FL,33155"
Miami,Dream Lake Animal Hospital,http://www.findalocalvet.com/Profiles/Dream-Lake-Animal-Hospital.aspx,(305) 225-3116,"14525 SW 42nd Street,Miami,FL,33175"
Miami,Pinecrest Veterinary Hospital,http://www.findalocalvet.com/Profiles/Pinecrest-Veterinary-Hospital.aspx,(305) 278-1300,"12521 S Dixie Highway,Pinecrest,FL,33156"
Miami,Siegel TLC Animal Clinic,http://www.findalocalvet.com/Profiles/Siegel-TLC-Animal-Clinic.aspx,(305) 891-5116,"12870 Biscayne Blvd,North Miami,FL,33181"
Miami,Pet Emergency Room,http://www.findalocalvet.com/Profiles/Pet-Emergency-Room.aspx,(305) 666-4142,"6394 S Dixie Hwy,South Miami,FL,33143"
Milwaukee,West Allis Veterinary Clinic,http://www.findalocalvet.com/Profiles/West-Allis-Veterinary-Clinic.aspx,(414) 453-4344,"11504 W Greenfield Ave,Milwaukee,WI,53214"
Milwaukee,Animal Care Hospital,http://www.findalocalvet.com/Profiles/Animal-Care-Hospital.aspx,,"10001 W Lisbon Ave,Milwaukee,WI,53222"
Milwaukee,State Street Dog & Cat Hosp,http://www.findalocalvet.com/Profiles/State-Street-Dog-Cat-Hosp.aspx,,"4634 W State St,Milwaukee,WI,53208"
Miami,Miami Animal Hospital,http://www.findalocalvet.com/Profiles/Miami-Animal-Hospital.aspx,(305) 443-4777,"4701 West Flagler Street,Miami,FL,33134"
Milwaukee,Advanced Animal Hospital,http://www.findalocalvet.com/Profiles/Advanced-Animal-Hospital2.aspx,(414) 817-1200,"3374 W Loomis Rd,Greenfield,WI,53221"
Minneapolis,Apache Animal Clinic & Hospital,http://www.findalocalvet.com/Profiles/Apache-Animal-Clinic-Hospital.aspx,(612) 781-2734,"2503 37th Ave NE,Minneapolis,MN,55421"
Minneapolis,Lyndale Animal Hospital,http://www.findalocalvet.com/Profiles/Lyndale-Animal-Hospital.aspx,(612) 872-4674,"2544 Lyndale Ave S,Minneapolis,MN,55405"
Memphis,Southwind Animal Hospital,http://www.findalocalvet.com/Profiles/Southwind-Animal-Hospital.aspx,,"7910 Winchester Rd,Memphis,TN,38125"
Minneapolis,Normandale Veterinary Hospital,http://www.findalocalvet.com/Profiles/Normandale-Veterinary-Hospital.aspx,,"4000 W 76th St # 200,Minneapolis,MN,55435"
Minneapolis,Pet Crossing Animal Hospital,http://www.findalocalvet.com/Profiles/Pet-Crossing-Animal-Hospital.aspx,(952) 884-8248,"10861 Bloomington Ferry Rd,Minneapolis,MN,55438"
Minneapolis,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital22.aspx,,"3589 River Rapids Dr NW,Minneapolis,MN,55448"
Minneapolis,Nokomis Pet Clinic,http://www.findalocalvet.com/Profiles/Nokomis-Pet-Clinic.aspx,(612) 767-4546,"2917 E 42nd St,Minneapolis,MN,55406"
Minneapolis,Family Animal Hospital,http://www.findalocalvet.com/Profiles/Family-Animal-Hospital.aspx,(763) 574-0262,"5895 University Ave. NE,Fridley,MN,55432"
Minneapolis,Companion Animal Eye Ctr,http://www.findalocalvet.com/Profiles/Companion-Animal-Eye-Ctr.aspx,,"4708 Olson Memorial Hwy,Minneapolis,MN,55422"
Minneapolis,Diamond Lake Animal Hospital,http://www.findalocalvet.com/Profiles/Diamond-Lake-Animal-Hospital.aspx,,"5754 Nicollet Ave,Minneapolis,MN,55419"
Minneapolis,Cats Preferred Veterinary Hosp,http://www.findalocalvet.com/Profiles/Cats-Preferred-Veterinary-Hosp.aspx,,"16795 County Road 24 # 4,Plymouth,MN,55447"
Milwaukee,St Paul Veterinary Clinic,http://www.findalocalvet.com/Profiles/St-Paul-Veterinary-Clinic2.aspx,,"431 N 27th St,Milwaukee,WI,53208"
